ts_code,metric_name,ann_date,name,industry,end_date,total_revenue_ps_slope,total_revenue_ps_log_slope,total_revenue_ps_r_squared,total_revenue_ps_p_value,total_revenue_ps_cagr_approx,total_revenue_ps_cagr,total_revenue_ps_trend_direction,total_revenue_ps_cv,total_revenue_ps_std_dev,total_revenue_ps_volatility_type,total_revenue_ps_volatility_regime,total_revenue_ps_has_deterioration,total_revenue_ps_deterioration_severity,total_revenue_ps_total_decline_pct,total_revenue_ps_has_inflection,total_revenue_ps_inflection_type,total_revenue_ps_is_cyclical,total_revenue_ps_current_phase,total_revenue_ps_cycle_position,total_revenue_ps_is_accelerating,total_revenue_ps_is_decelerating,total_revenue_ps_recent_3y_slope,total_revenue_ps_robust_slope,total_revenue_ps_mk_tau,total_revenue_ps_mk_p_value,total_revenue_ps_weighted_avg,total_revenue_ps_latest_value,total_revenue_ps_latest_vs_weighted_ratio,total_revenue_ps_full_data_years,total_revenue_ps_trend_window_years,total_revenue_ps_has_structural_break,total_revenue_ps_break_year_index,total_revenue_ps_data_regime
000919.SZ,revenue,20250329.0,金陵药业,化学制药,20241231,0.046419999999999996,0.009074448802549285,0.11081625562836643,0.584114134749088,0.014454008721319633,0.014454008721319633,up,0.04360139248727601,0.230956576005101,ultra_stable,decreasing_vol,False,none,0.5369666163459392,False,none,False,falling,mid_down,False,False,0.0026303087371790657,0.04371249999999982,0.2,0.8064959405073401,5.32021,5.2612,0.9889083325658197,10,5,False,,stable
000922.SZ,revenue,20250331.0,佳电股份,电气设备,20241231,1.24415,0.2003339931660204,0.9049626552816548,0.012808324060206547,0.20173790202625708,0.20173790202625708,up,0.32626223001578586,2.1028383753869435,ultra_stable,increasing_vol,False,none,37.604586819560666,False,none,False,falling,mid_down,False,False,0.1579940794687582,1.0992875,0.8,0.0864107329737,6.818485,8.256,1.2108261585968145,10,5,False,,stable
000931.SZ,revenue,20250418.0,中关村,化学制药,20241231,0.23979000000000003,0.07968241821284242,0.986524721906664,0.0006665923656246696,0.0906493329168423,0.0906493329168423,up,0.13612848072775569,0.38371623890578316,ultra_stable,increasing_vol,False,none,22.905395525661657,False,none,False,rising,top,False,False,0.09790669440398292,0.23365000000000008,1.0,0.02748633611151033,2.938675,3.3622,1.1441210749742656,10,5,False,,stable
000938.SZ,revenue,20250429.0,紫光股份,IT设备,20241231,1.68905,0.06937058095178852,0.9125098309255231,0.01128577593168214,0.07259814085798055,0.07259814085798055,up,0.110698786331888,2.769187703461071,ultra_stable,decreasing_vol,False,none,6.70590416164612,False,none,False,rising,mid_up,False,True,0.03243047984337433,1.6896125,1.0,0.02748633611151033,25.860045,27.63,1.0684436163974191,10,5,False,,stable
000948.SZ,revenue,20250429.0,南天信息,软件服务,20241231,3.4257800000000005,0.19914329791705282,0.8748624565069452,0.01954436256050564,0.2120320700223055,0.2120320700223055,up,0.3017181579656573,5.714028991001008,ultra_stable,decreasing_vol,False,none,10.488036163102208,False,none,False,rising,mid_up,False,True,0.04982069933730182,3.3851375,1.0,0.02748633611151033,19.966034,24.0022,1.2021516140862025,10,5,False,,stable
000951.SZ,revenue,20250328.0,中国重汽,汽车整车,20241231,-0.95075,-0.02230534380910303,0.021533827900220643,0.8138323694375935,-0.19108389724190933,-0.19108389724190933,down,0.5302201776841629,24.98893763334088,volatile,decreasing_vol,False,none,55.88219708549883,False,none,False,rising,mid_up,True,False,0.22184308063503044,-9.369425,-0.4,0.4624327264504764,43.706735,38.2418,0.8749635496680316,10,5,False,,stable
000952.SZ,revenue,20250428.0,广济药业,化学制药,20241231,-0.05137999999999998,-0.022925781350066798,0.18939884925735956,0.4639118595179306,-0.020447722491174325,-0.020447722491174325,down,0.0913595724283142,0.19058520404270626,ultra_stable,stable,False,none,-18.97133220910624,False,none,False,falling,bottom,False,True,-0.09429389432056556,-0.06946249999999995,-0.4,0.4624327264504764,2.06041,1.8259,0.8861828471032465,10,5,False,,stable
000953.SZ,revenue,20250426.0,河化股份,化学制药,20241231,-0.010590000000000006,-0.008629681879041761,0.02639659005368926,0.7940501418807884,-0.03460764581226394,-0.03460764581226394,down,0.18159087039816743,0.09576376141317759,stable,decreasing_vol,False,none,31.68452245270117,False,none,False,rising,mid_up,True,False,0.06194286877655539,0.014975000000000002,0.0,1.0,0.522065,0.5777,1.1065671899093024,10,5,False,,stable
000957.SZ,revenue,20250426.0,中通客车,汽车整车,20241231,0.3895599999999999,0.04454684932895061,0.30980447439828745,0.3298294206604668,0.06797582446708827,0.06797582446708827,up,0.13022442251058333,1.0651628504599657,ultra_stable,increasing_vol,False,none,8.67410578835587,False,none,False,rising,top,False,False,0.04135185277775055,0.47258750000000005,0.4,0.4624327264504764,8.37422,9.6708,1.1548299423707522,10,5,False,,stable
000960.SZ,revenue,20250403.0,锡业股份,小金属,20241231,-0.9208599999999997,-0.03282759300628859,0.2077680099063573,0.440412278159723,-0.012723453375210303,-0.012723453375210303,down,0.11556171426014851,3.2806560825542195,ultra_stable,stable,False,none,-19.279804521082987,False,none,False,falling,bottom,False,True,-0.10702379400956241,-0.5200333333333322,-0.6,0.22067136191984693,27.928349999999995,25.5029,0.9131545544222986,10,5,False,,stable
000962.SZ,revenue,20250415.0,东方钽业,小金属,20241231,0.23934000000000002,0.10685824662996099,0.919100585513527,0.010013637439926577,0.13382385253014895,0.13382385253014895,up,0.19074236619643875,0.3930704237156492,ultra_stable,decreasing_vol,False,none,13.355980690148398,False,none,False,rising,top,False,True,0.05778592495895507,0.24738750000000004,0.8,0.0864107329737,2.18041,2.536,1.1630840071362725,10,5,False,,stable
000963.SZ,revenue,20250418.0,华东医药,化学制药,20241231,1.2678999999999996,0.0590042631092285,0.9705123145852913,0.0021683841665400276,0.05545340599776716,0.05545340599776716,up,0.09459093619802454,2.0345980666952372,ultra_stable,stable,False,none,11.095660423865574,False,none,False,rising,mid_up,False,False,0.05255949194148668,1.24735,1.0,0.02748633611151033,22.14339,23.8879,1.0787824267196666,10,5,False,,stable
000969.SZ,revenue,20250328.0,安泰科技,小金属,20241231,0.6388900000000001,0.10200056858525039,0.7453864454998063,0.059375040842947986,0.10394856672093433,0.10394856672093433,up,0.17596666848658354,1.1678274307447998,ultra_stable,decreasing_vol,False,none,-0.1468489810620252,True,growth_to_decline,False,falling,mid_down,False,False,-0.0007278232155141229,0.7141750000000001,0.6,0.22067136191984693,6.956085,7.2077,1.0361719271688026,10,5,False,,stable
000977.SZ,revenue,20250329.0,浪潮信息,IT设备,20241231,0.2757999999999988,0.006282603538197584,0.08562010994833799,0.6328253878749632,0.1579434439282401,0.1579434439282401,up,0.28165796288277267,14.62852594983514,stable,increasing_vol,False,none,64.12762239602523,True,acceleration,False,rising,top,True,False,0.2477022342709856,2.413124999999999,0.6,0.22067136191984693,53.971623,77.9598,1.4444590632377314,10,5,False,,stable
000988.SZ,revenue,20250412.0,华工科技,专用机械,20241231,0.1533999999999999,0.013601215915172294,0.07963340301075836,0.6455269218264776,0.17525518080882474,0.17525518080882474,up,0.2331371555015689,2.329408540166366,stable,decreasing_vol,False,none,-2.5131223158899334,False,none,False,rising,mid_up,False,False,-0.012680699367194181,1.3673708333333332,0.6,0.22067136191984693,10.547755,11.6451,1.10403588251718,10,5,False,,stable
000997.SZ,revenue,20250423.0,新大陆,IT设备,20241231,0.18567999999999998,0.025131339775117122,0.4747407022746131,0.19818397335134305,0.023329167110025306,0.023329167110025306,up,0.05831750579804981,0.43086372903738357,ultra_stable,stable,False,none,5.0945959192818755,False,none,False,falling,mid_down,False,False,0.024616632248482873,0.17361249999999984,0.6,0.22067136191984693,7.48108,7.5047,1.0031572981441181,10,5,False,,stable
001208.SZ,revenue,20250329.0,华菱线缆,电气设备,20241231,0.88201,0.1501998688549125,0.9951327502171561,0.00014432768818956542,0.16406005627008935,0.16406005627008935,up,0.2438260052602519,1.4098799867364598,ultra_stable,increasing_vol,False,none,37.89302045301478,False,none,False,rising,top,False,False,0.1588252507483785,0.875275,1.0,0.02748633611151033,6.223325000000001,7.7802,1.2501677158110815,8,5,False,,stable
001223.SZ,revenue,20250424.0,欧克科技,专用机械,20241231,-1.43067,-0.17606599127177813,0.6949618383705424,0.07938662589315726,-0.11405146153170542,-0.11405146153170542,down,0.3217895091273052,2.6384680295580614,stable,stable,False,none,-15.946852425180602,False,none,False,rising,mid_up,False,False,-0.08600909084976127,-1.4816416666666667,-0.6,0.22067136191984693,7.7701590000000005,6.5158,0.8385671387162089,7,5,False,,stable
001225.SZ,revenue,20250422.0,和泰机电,专用机械,20241231,-1.37562,-0.21008718885142366,0.636338696393867,0.10584313549236153,-0.17722756711736687,-0.17722756711736687,down,0.3656937970545851,2.8593159159141543,moderate,increasing_vol,True,moderate,-62.12291375723898,False,none,False,falling,bottom,False,True,-0.4784900167317845,-1.6154625,-0.6,0.22067136191984693,7.406194000000001,3.8785,0.5236832845588435,7,5,False,,stable
001229.SZ,revenue,20250426.0,魅视科技,IT设备,20241231,-0.036109999999999996,-0.01567935746907747,0.3395345611835238,0.30252359385481886,-0.0259120946204916,-0.0259120946204916,down,0.2180401496276889,0.49598464996408903,stable,decreasing_vol,False,none,0.5056179775280909,False,none,False,falling,mid_down,False,False,0.0022469470115937806,-0.0841875,-0.4,0.4624327264504764,2.20158,1.9679,0.8938580474023202,7,5,False,,stable
001255.SZ,revenue,20250428.0,博菲电气,电气设备,20241231,-0.47992999999999986,-0.09541382425283547,0.5965576140290825,0.12582283306995218,-0.05872185650344197,-0.05872185650344197,down,0.20657512933442848,1.0067397613087505,stable,decreasing_vol,False,none,-3.527867665361723,False,none,False,rising,mid_up,False,False,-0.01749948075817609,-0.5088749999999997,-0.6,0.22067136191984693,4.633515,4.2632,0.9200790328724522,7,5,False,,stable
001258.SZ,revenue,20250327.0,立新能源,新型电力,20241231,0.012929999999999997,0.009543440735011321,0.0612586232415717,0.6881147739132774,0.027459358666801714,0.027459358666801714,up,0.08549309862486655,0.08760135843695577,ultra_stable,decreasing_vol,False,none,10.076206604572404,False,none,False,falling,mid_down,False,False,0.033789563178245774,0.016249999999999987,0.2,0.8064959405073401,1.031125,1.04,1.0086071038913806,7,5,False,,stable
001277.SZ,revenue,20250329.0,速达股份,专用机械,20241231,1.7089200000000002,0.11612049448598674,0.4370113743339011,0.22443268213974218,0.09728045674312535,0.09728045674312535,up,0.26826197989630396,4.358876241303486,moderate,stable,True,severe,-18.677343671385515,True,growth_to_decline,False,falling,mid_down,False,True,-0.10319369490475472,3.444250000000002,0.6,0.22067136191984693,16.761256000000003,15.3551,0.9161067643140822,10,5,False,,stable
001283.SZ,revenue,20250428.0,豪鹏科技,电气设备,20241231,3.6806000000000005,0.07021273506638578,0.5019588214846078,0.1804455288464047,0.09205147649043033,0.09205147649043033,up,0.15497002767350593,8.06523842443607,ultra_stable,stable,False,none,41.92655442010763,False,none,False,rising,top,False,False,0.1750369874534381,4.2162375,0.6,0.22067136191984693,53.88416,62.1925,1.1541889119177138,7,5,False,,stable
001287.SZ,revenue,20250429.0,中电港,元器件,20241231,1.4726900000000007,0.02808046089386611,0.03554906987528158,0.7613675620897308,0.08807686431742523,0.08807686431742523,up,0.2284426728311837,13.634363347549455,moderate,increasing_vol,False,none,-15.758205108969308,False,none,False,rising,mid_up,False,False,-0.08573064885226822,2.249341666666668,0.0,1.0,60.420305,64.007,1.059362411361545,7,5,False,,stable
001288.SZ,revenue,20250408.0,运机集团,专用机械,20241231,0.16170999999999996,0.027870855090515834,0.18959172229923474,0.4636579200317773,0.12443290848219979,0.12443290848219979,up,0.2570071367684845,1.6544269013770299,stable,increasing_vol,False,none,61.041028781383964,False,none,False,rising,top,False,False,0.23593016225551167,0.8456625000000002,0.6,0.22067136191984693,6.693852,9.2043,1.3750378705713842,8,5,False,,stable
001289.SZ,revenue,20250329.0,龙源电力,新型电力,20241231,-0.03913999999999982,-0.008456105949057902,0.25175501593525507,0.3890715512617478,0.05462021783329685,0.05462021783329685,down,0.1053670878843155,0.461413014554206,ultra_stable,decreasing_vol,False,none,-6.76016653349593,False,none,False,falling,mid_down,False,True,-0.03419560708906322,0.03465000000000007,0.0,1.0,4.45711,4.4343,0.9948823340684884,10,5,False,,stable
001298.SZ,revenue,20250425.0,好上好,元器件,20241231,-12.959460000000002,-0.22959475297297188,0.77089866318322,0.0502016529300427,-0.16608328766554115,-0.16608328766554115,down,0.39315306420536744,24.446831535763486,moderate,decreasing_vol,True,moderate,-46.958486260911336,False,none,False,falling,mid_down,False,False,-0.3169757269704059,-13.184825,-0.8,0.0864107329737,58.29362200000001,35.3344,0.6061452143083508,7,5,False,,stable
001301.SZ,revenue,20250315.0,尚太科技,电气设备,20241231,3.7924899999999995,0.3790065420478875,0.7071618650768164,0.07431489259922376,0.5468409018732807,0.5468409018732807,up,0.47142109368048685,6.672975009469164,moderate,decreasing_vol,False,none,8.858792787800764,False,none,False,rising,mid_up,False,False,0.04238320744742752,3.6671875,0.8,0.0864107329737,15.292767,20.0384,1.3103187931915787,7,5,False,,stable
001308.SZ,revenue,20250331.0,康冠科技,元器件,20241231,0.1677900000000001,0.007438337792103322,0.04867439296225152,0.7213901567525127,0.020182411525632382,0.020182411525632382,up,0.23022901951313232,5.419112242978548,moderate,decreasing_vol,False,none,0.7301841039326972,False,none,False,rising,mid_up,False,False,0.0036339794395576774,-0.12177499999999983,0.0,1.0,23.03906,22.3068,0.9682165852252652,7,5,False,,stable
001309.SZ,revenue,20250426.0,德明利,半导体,20241231,0.03937999999999988,0.00479182645067171,0.006371556320283874,0.8984754657351977,0.2323452249900244,0.2323452249900244,up,0.3978782938876938,7.521976679171506,moderate,increasing_vol,False,none,116.06017346334103,False,none,False,rising,top,False,False,0.38474891233946185,2.4579500000000003,0.6,0.22067136191984693,19.926219,32.0858,1.6102302197923248,8,5,False,,stable
001314.SZ,revenue,20250422.0,亿道信息,元器件,20241231,-0.5276399999999999,-0.013906906414752118,0.00809483705697192,0.8855997060714333,0.05494125391486815,0.05494125391486815,down,0.2521389922824931,5.911328075145211,moderate,decreasing_vol,False,none,-14.045294074898546,False,none,False,rising,mid_up,False,False,-0.07561028927222058,-0.8979916666666666,0.0,1.0,23.286428000000004,22.4726,0.965051402473578,9,5,False,,stable
001326.SZ,revenue,20250426.0,联域股份,电气设备,20241231,-0.3217300000000002,-0.015608851823292946,0.16273176200538214,0.500666899203914,-0.19739189611565233,-0.19739189611565233,down,0.48789207524618783,12.64314741735617,moderate,decreasing_vol,False,none,1.1518846504322067,True,deterioration_to_recovery,False,rising,mid_up,False,False,0.005719343642704544,-2.0905250000000013,-0.6,0.22067136191984693,24.110871000000003,20.0919,0.8333129068626346,6,5,False,,stable
001332.SZ,revenue,20250409.0,锡装股份,专用机械,20241231,0.004400000000000048,0.0003150070946114525,0.0005457459421334187,0.9702582945107883,0.0003948498007189105,0.0003948498007189105,up,0.13407201985980993,1.9017231141782966,stable,stable,False,none,-4.6266972194671565,False,none,False,rising,mid_up,False,False,-0.023627838823241154,-0.5627166666666668,-0.2,0.8064959405073401,13.920579999999998,13.9431,1.001617748685759,9,5,False,,stable
001336.SZ,revenue,20250426.0,楚环科技,专用机械,20241231,-0.37996500000000005,-0.06447389146814109,0.5698825565313995,0.14017967747677457,-0.06914829299744751,-0.06914829299744751,down,0.26531496092014634,1.8135816405665335,moderate,decreasing_vol,False,none,-29.565854552115777,False,none,False,falling,bottom,False,False,-0.17278016564465393,-0.8726500000000001,-0.6,0.22067136191984693,6.614963000000001,4.9985,0.755635367877341,7,5,False,,stable
001339.SZ,revenue,20250426.0,智微智能,IT设备,20241231,1.1394199999999999,0.08695280381219414,0.6402823501345761,0.10395326770168166,0.1139142411719738,0.1139142411719738,up,0.1643712725015417,2.2376354439452375,ultra_stable,decreasing_vol,False,none,30.81646280884054,False,none,False,rising,top,False,False,0.1339693553240866,1.3800625000000004,0.8,0.0864107329737,14.18301,16.064,1.1326227648432878,7,5,False,,stable
001367.SZ,revenue,20250328.0,海森药业,化学制药,20241231,-0.37646999999999986,-0.0646537203236059,0.18544983045845886,0.4691465990705642,-0.04767604365985589,-0.04767604365985589,down,0.2388865010181391,1.5259830798537708,moderate,stable,True,moderate,-44.59214938840502,False,none,False,falling,bottom,False,True,-0.2912113019900622,-0.569475,-0.2,0.8064959405073401,6.1996649999999995,4.5932,0.7408787410287493,7,5,False,,stable
001373.SZ,revenue,20250426.0,翔腾新材,元器件,20241231,-3.0857400000000004,-0.21240644382045723,0.7021677283693378,0.07637318628780242,-0.144495702730011,-0.144495702730011,down,0.40642838971038253,6.3246841578848825,moderate,decreasing_vol,False,none,-40.29145812372231,False,none,False,falling,mid_down,False,False,-0.2569263456747555,-2.73835,-0.8,0.0864107329737,14.635898000000001,9.3171,0.6365923020234221,7,5,False,,stable
001382.SZ,revenue,20250421.0,新亚电缆,电气设备,20241231,0.017049999999999878,0.0019350782116953624,0.009441843519461384,0.8764753638092786,0.050759848007594144,0.050759848007594144,up,0.09506184842946865,0.7510969731000119,ultra_stable,decreasing_vol,False,none,2.5614066201340178,False,none,False,falling,mid_down,False,False,0.012547967514094482,0.2670124999999999,0.4,0.4624327264504764,8.063645,8.0963,1.0040496574439972,5,5,False,,stable
